# Shadow tomography log started 2020-01-13 16:53:16
# Dimension = 8
# True state = ( 0.14721585 -0.00534268 -0.35672598 -0.06598247  0.68291300 -0.18321269  0.05912638  0.14621629  0.12210690 -0.01363021 -0.06913602 -0.12444022  0.33730013 -0.28221549 -0.30506144 -0.00625829)
# N        C              re0         im0         re1         im1         re2         im2         re3         im3         re4         im4         re5         im5         re6         im6         re7         im7
  302364170 72883   0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.35355338  0.00000000 -0.00000000  0.35355338 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.00000000  0.35355338
  302366866 2696    0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000  0.35355338 -0.35355338  0.00000000  0.00000000 -0.35355338  0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000  0.35355338
  302389398 22532  -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.70710677 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.70710677 -0.00000000
  302415012 25614   0.35355338  0.00000000  0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000  0.35355338  0.35355338  0.00000000  0.00000000  0.35355338  0.35355338  0.00000000
  302502171 87159   0.35355338  0.00000000 -0.00000000 -0.35355338  0.00000000  0.35355338  0.35355338  0.00000000  0.00000000  0.35355338  0.35355338  0.00000000  0.35355338  0.00000000 -0.00000000 -0.35355338
  302575965 73794   0.35355338 -0.00000000  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.35355338  0.00000000  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338
  302595111 19146   0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.35355338  0.00000000 -0.00000000  0.35355338 -0.35355338  0.00000000  0.35355338 -0.00000000 -0.00000000 -0.35355338
  302682722 87611   0.35355338  0.00000000  0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000  0.35355338 -0.35355338  0.00000000  0.00000000  0.35355338 -0.35355338  0.00000000
  302733607 50885   0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338
  302840161 106554  0.00000000  0.00000000  0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000
  302842232 2071    0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  302918129 75897   0.50000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000
  302976172 58043   0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338
  303051283 75111   0.35355338  0.00000000 -0.00000000 -0.35355338 -0.35355338  0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000  0.35355338  0.35355338  0.00000000
  303152937 101654  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.35355338 -0.00000000 -0.00000000  0.35355338  0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.35355338 -0.00000000 -0.00000000 -0.35355338
  303171978 19041   0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.35355338  0.00000000  0.35355338 -0.00000000 -0.00000000  0.35355338
  303178941 6963    0.35355338  0.00000000  0.35355338  0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338  0.35355338  0.00000000  0.35355338  0.00000000
  303228121 49180   0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.35355338  0.00000000 -0.35355338  0.00000000
  303342110 113989  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338  0.35355338 -0.00000000 -0.00000000  0.35355338  0.35355338 -0.00000000 -0.35355338  0.00000000 -0.00000000  0.35355338
  303444981 102871  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000 -0.50000000
  303523702 78721   0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000 -0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.35355338
  303524533 831    -0.00000000  0.00000000  0.50000000 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.50000000 -0.00000000 -0.50000000 -0.00000000  0.00000000  0.50000000 -0.00000000 -0.00000000  0.00000000
  303578927 54394   0.35355338  0.00000000  0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338 -0.35355338  0.00000000 -0.35355338  0.00000000
  303583927 5000    0.35355338  0.00000000  0.00000000  0.35355338 -0.35355338  0.00000000  0.00000000  0.35355338  0.35355338  0.00000000  0.00000000  0.35355338  0.35355338  0.00000000 -0.00000000 -0.35355338
  303589715 5788    0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338
  303599753 10038   0.35355338 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000  0.35355338
  303604824 5071    0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000  0.35355338
  303633994 29170   0.50000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.50000000
  303639083 5089    0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.35355338  0.00000000 -0.00000000 -0.35355338 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.00000000  0.35355338
  303647316 8233    0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000
  303656418 9102    0.35355338  0.00000000  0.35355338  0.00000000  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.35355338 -0.35355338  0.00000000 -0.35355338  0.00000000
  303660595 4177    0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000
  303677405 16810   0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.00000000  0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000
  303696831 19426   0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.35355338 -0.00000000
  303703344 6513    0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000
  303795613 92269   0.50000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.50000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  303803664 8051    0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000
  303808273 4609   -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000
  303893284 85011   0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338
  303995582 102298  0.50000000 -0.00000000 -0.00000000  0.00000000 -0.00000000 -0.50000000 -0.00000000  0.00000000 -0.00000000  0.00000000  0.50000000 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.50000000
  304051216 55634   0.00000000  0.00000000  0.50000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.00000000
  304055782 4566    0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338
  304078857 23075   0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.00000000 -0.00000000 -0.50000000 -0.50000000  0.00000000  0.00000000  0.00000000
  304131434 52577   0.50000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000
  304179629 48195   0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000  0.35355338  0.35355338 -0.00000000 -0.00000000 -0.35355338  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.00000000 -0.35355338
  304205722 26093   0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000 -0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  304214365 8643    0.35355338  0.00000000  0.00000000  0.35355338  0.35355338  0.00000000  0.00000000  0.35355338  0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000  0.35355338 -0.35355338  0.00000000
  304282198 67833   0.35355338 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338  0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000  0.35355338
  304384201 102003  0.50000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000
  304403636 19435   0.50000000  0.00000000  0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  304474360 70724   0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000
  304498759 24399  -0.00000000  0.00000000  0.50000000 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.50000000 -0.00000000  0.00000000 -0.00000000  0.50000000 -0.00000000  0.00000000  0.50000000 -0.00000000
  304535350 36591   0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.50000000
  304541000 5650    0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000
  304585094 44094   0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000
  304593943 8849    0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  304609416 15473   0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000
  304630672 21256   0.35355338  0.00000000  0.00000000  0.35355338 -0.35355338  0.00000000 -0.00000000 -0.35355338  0.00000000  0.35355338 -0.35355338  0.00000000 -0.00000000 -0.35355338  0.35355338  0.00000000
  304737399 106727  0.00000000  0.00000000  0.50000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.50000000
  304750792 13393   0.35355338 -0.00000000 -0.35355338  0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.35355338  0.00000000 -0.35355338  0.00000000
  304754603 3811    0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000
  304774669 20066  -0.00000000  0.00000000  0.50000000 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.50000000 -0.00000000  0.00000000  0.50000000 -0.00000000 -0.00000000  0.00000000 -0.00000000 -0.50000000
  304792374 17705   0.50000000 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.50000000 -0.50000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.50000000
  304813885 21511   0.35355338  0.00000000  0.35355338  0.00000000 -0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000  0.35355338 -0.00000000 -0.35355338  0.35355338  0.00000000  0.35355338  0.00000000
  304855124 41239   0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000
  304935052 79928  -0.00000000  0.00000000 -0.00000000  0.00000000  0.50000000 -0.00000000 -0.00000000 -0.50000000  0.50000000 -0.00000000 -0.00000000  0.50000000 -0.00000000  0.00000000 -0.00000000  0.00000000
  305017791 82739   0.35355338  0.00000000  0.00000000  0.35355338 -0.00000000 -0.35355338  0.35355338  0.00000000  0.35355338  0.00000000  0.00000000  0.35355338 -0.00000000 -0.35355338  0.35355338  0.00000000
  305041299 23508   0.35355338  0.00000000  0.00000000  0.35355338 -0.35355338  0.00000000 -0.00000000 -0.35355338  0.00000000  0.35355338 -0.35355338  0.00000000 -0.00000000 -0.35355338  0.35355338  0.00000000
  305059606 18307  -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000
  305140187 80581   0.35355338  0.00000000  0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000 -0.35355338
  305207548 67361   0.50000000  0.00000000  0.00000000 -0.50000000  0.50000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  305208820 1272   -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000 -0.00000000
  305256701 47881   0.35355338  0.00000000  0.35355338  0.00000000  0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338  0.00000000  0.35355338  0.35355338  0.00000000  0.35355338  0.00000000
  305258534 1833    0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  305265483 6949    0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.50000000
  305271419 5936    0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000
  305299185 27766   0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338
  305335449 36264  -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.00000000 -0.50000000 -0.50000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000
  305352955 17506   0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.70710677  0.00000000  0.00000000
  305355100 2145    0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000
  305415702 60602   0.35355338 -0.00000000 -0.00000000 -0.35355338  0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.35355338  0.00000000 -0.00000000 -0.35355338  0.35355338 -0.00000000 -0.00000000  0.35355338
  305472855 57153   0.35355338  0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.35355338  0.00000000  0.35355338  0.00000000  0.00000000  0.35355338 -0.00000000 -0.35355338  0.35355338  0.00000000
  305523876 51021   0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000
  305573464 49588   0.50000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.50000000  0.00000000
  305595076 21612   0.35355338  0.00000000  0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000 -0.35355338  0.35355338  0.00000000  0.00000000 -0.35355338  0.35355338  0.00000000
  305633085 38009   0.50000000 -0.00000000 -0.00000000  0.50000000 -0.00000000  0.50000000  0.50000000 -0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000
  305663945 30860   0.35355338  0.00000000 -0.00000000 -0.35355338  0.00000000  0.35355338  0.35355338  0.00000000 -0.35355338  0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338  0.35355338  0.00000000
  305721888 57943   0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.35355338  0.00000000 -0.35355338  0.00000000
  305745759 23871  -0.00000000  0.00000000  0.50000000 -0.00000000 -0.00000000  0.50000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.50000000  0.00000000 -0.00000000 -0.50000000 -0.00000000  0.00000000
  305825964 80205  -0.00000000 -0.00000000  0.70710677 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.70710677 -0.00000000 -0.00000000 -0.00000000
  305884010 58046   0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000 -0.70710677  0.00000000  0.00000000  0.00000000
  305902892 18882  -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000
  305909562 6670    0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000
  305976497 66935  -0.00000000  0.00000000 -0.00000000  0.00000000  0.50000000 -0.00000000 -0.50000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.50000000 -0.00000000 -0.50000000
  306009274 32777   0.50000000 -0.00000000 -0.00000000  0.00000000 -0.50000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.00000000 -0.00000000  0.50000000 -0.00000000  0.00000000 -0.00000000 -0.50000000
  306038075 28801   0.35355338  0.00000000 -0.00000000 -0.35355338  0.00000000  0.35355338  0.35355338  0.00000000 -0.35355338  0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338  0.35355338  0.00000000
  306069960 31885   0.35355338  0.00000000  0.00000000  0.35355338  0.00000000 -0.35355338 -0.35355338  0.00000000  0.00000000 -0.35355338  0.35355338  0.00000000  0.35355338  0.00000000  0.00000000 -0.35355338
  306083437 13477   0.35355338  0.00000000  0.00000000  0.35355338  0.00000000  0.35355338  0.35355338  0.00000000 -0.00000000 -0.35355338 -0.35355338  0.00000000  0.35355338  0.00000000  0.00000000  0.35355338
  306160042 76605   0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  306164284 4242    0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000 -0.00000000 -0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000
  306224695 60411   0.50000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000
  306264332 39637   0.50000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000 -0.50000000
  306304115 39783   0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000
  306319641 15526   0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  306431677 112036  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338  0.35355338 -0.00000000 -0.00000000  0.35355338  0.35355338 -0.00000000
  306488159 56482   0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.35355338 -0.00000000 -0.00000000  0.35355338 -0.35355338 -0.00000000
  306499956 11797   0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000
  306511645 11689   0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000 -0.35355338  0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000 -0.35355338 -0.35355338  0.00000000
  306532701 21056   0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.35355338  0.00000000
  306619265 86564   0.50000000  0.00000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000
  306656473 37208   0.35355338  0.00000000 -0.35355338  0.00000000 -0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.00000000  0.35355338  0.35355338  0.00000000  0.35355338  0.00000000
  306670011 13538   0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.35355338  0.00000000  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338 -0.35355338  0.00000000
  306679613 9602    0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000
  306714272 34659   0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000 -0.35355338  0.00000000  0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.35355338  0.00000000  0.35355338  0.00000000
  306717516 3244    0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000 -0.35355338  0.00000000  0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338
  306738968 21452   0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  306804093 65125   0.35355338 -0.00000000  0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338 -0.00000000 -0.35355338  0.35355338 -0.00000000 -0.35355338  0.00000000
  306847024 42931   0.35355338 -0.00000000 -0.00000000  0.35355338 -0.00000000  0.35355338  0.35355338 -0.00000000  0.35355338 -0.00000000 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.35355338  0.00000000
  306930722 83698   0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  306952291 21569   0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000  0.00000000  0.00000000  0.50000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.50000000
  306969202 16911  -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.50000000 -0.00000000 -0.50000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.50000000 -0.00000000  0.50000000 -0.00000000
  307000775 31573   0.35355338 -0.00000000 -0.00000000  0.35355338 -0.35355338  0.00000000 -0.00000000 -0.35355338 -0.00000000  0.35355338 -0.35355338  0.00000000 -0.00000000  0.35355338 -0.35355338  0.00000000
  307093557 92782   0.00000000  0.00000000  0.00000000  0.00000000  0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.70710677  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
  307105513 11956   0.35355338 -0.00000000 -0.00000000  0.35355338 -0.35355338  0.00000000 -0.00000000 -0.35355338 -0.35355338  0.00000000 -0.00000000  0.35355338  0.35355338 -0.00000000 -0.00000000 -0.35355338
  307192456 86943  -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000 -0.00000000  0.70710677 -0.00000000 -0.70710677 -0.00000000
