# Shadow tomography log started 2019-12-31 04:46:40
# Dimension = 2
# True state = (-0.30738525  0.10128641 -0.25510160  0.91114134)
# N        C              re0         im0         re1         im1
  43863072 40228   0.57630477  0.75935507 -0.30001328  0.03528066
  44031508 168436 -0.29182012 -0.07806225 -0.67952494  0.66857547
  44087633 56125  -0.40522291  0.47251413  0.07536952 -0.77900207
  44260896 173263 -0.56954303  0.53679189 -0.12522842  0.60974835
  44275963 15067  -0.10446722  0.70697811  0.23192987 -0.65990688
  44470307 194344 -0.67676333 -0.17680484 -0.64449764 -0.30879481
  44640796 170489 -0.26534228 -0.81451891 -0.02437280 -0.51532357
  44704053 63257  -0.39698054 -0.32948273  0.49101436  0.70196331
  44850388 146335  0.85560853 -0.08305419  0.40629132  0.30977960
  44924743 74355  -0.31235193 -0.40431709 -0.07762232  0.85611841
  45055890 131147  0.13658351 -0.89041779 -0.13142218 -0.41379865
  45139371 83481   0.14349868 -0.40976730  0.11041681  0.89403972
  45193800 54429   0.31461149 -0.72392344  0.34495226  0.50789999
  45352234 158434  0.12417433 -0.60127797 -0.56783806 -0.54827500
  45488255 136021  0.09553501  0.64334585  0.74709254  0.13722943
  45556325 68070   0.61775081  0.44199900 -0.52909531  0.37825782
  45764902 208577  0.15340136  0.50596618 -0.03188301  0.84820382
  45775179 10277  -0.04818280 -0.84743416 -0.14364643  0.50882164
  45855397 80218   0.04136910  0.48384509  0.69072189 -0.53580388
  45976740 121343  0.53328367 -0.69266952  0.48399260  0.03960593
  46113521 136781  0.05775300 -0.69987568 -0.63535426 -0.32119090
  46186649 73128  -0.04434847  0.71054334 -0.63293327 -0.30423156
  46266563 79914   0.52574500 -0.10108442 -0.35119730  0.76813709
  46407987 141424 -0.73480764 -0.41645152 -0.48519801  0.22629353
  46475310 67323   0.64985084 -0.48363408 -0.45399507 -0.37105314
  46622685 147375  0.38673228 -0.44071545  0.72058922  0.37008002
  46683111 60426  -0.83751309  0.21811750  0.01999797 -0.50059630
  46831236 148125  0.45391136 -0.21204022 -0.12274997 -0.85670057
  47045120 213884  0.25896685 -0.68468975  0.21356518 -0.64693588
  47063314 18194   0.53595566 -0.42058013 -0.55604661  0.47610508
  47127095 63781   0.44918872  0.57656132 -0.68208784  0.02372187
  47297277 170182  0.58643462 -0.34914321  0.06575353 -0.72792165
  47341408 44131  -0.81495166  0.56858525  0.10371931 -0.04250771
  47510688 169280  0.11168101  0.00958923  0.94757490  0.29922769
  47665953 155265  0.58743046  0.14691697  0.46639003 -0.64484199
  47728506 62553   0.02652819  0.79538489 -0.56927743 -0.20635492
  47793115 64609  -0.03488797 -0.99517282  0.01928095 -0.08967791
  47929514 136399  0.03478083  0.08487742 -0.14101066 -0.98574952
  48010950 81436   0.42353975 -0.88810227 -0.07816176 -0.16055896
  48134690 123740 -0.05572940  0.16965457 -0.53975695 -0.82266275
  48272189 137499 -0.49517928  0.71381655  0.08521070  0.48785504
  48347493 75304   0.18356115 -0.45996599  0.33806954  0.80027844
  48371271 23778  -0.25351990 -0.92445836  0.14920861  0.24257202
  48563067 191796 -0.08992256  0.27021904 -0.03588997  0.95791832
  48702520 139453  0.17762544  0.90581723  0.01363752  0.38439350
  48780828 78308   0.11052669  0.36841308 -0.12267157 -0.91488105
  48989457 208629  0.32608958  0.60247131  0.58861672  0.42921354
  49020995 31538  -0.72799973  0.02665147  0.60725230 -0.31709735
  49153637 132642  0.60705933 -0.68186954  0.31697494 -0.25702098
  49225995 72358   0.23454657  0.33394730 -0.39730512 -0.82195848
  49333445 107450  0.43753511  0.83827483  0.27131625  0.17957123
  49452799 119354 -0.06027647  0.31972657 -0.29632500 -0.89796056
  49493272 40473   0.88649138  0.27698569 -0.15051700 -0.33875743
  49662616 169344  0.35175923  0.11695045  0.36166262  0.85544619
  49723508 60892   0.07005282  0.65443243  0.59771196 -0.45776763
  49872694 149186 -0.06103620 -0.75039015  0.53255548 -0.38674780
  49954331 81637  -0.24251497  0.45925313  0.85302874 -0.05113724
  50067103 112772  0.67343698 -0.52607575  0.48570912  0.18388475
  50179801 112698  0.66593462  0.13367322 -0.10225705  0.72677785
  50266677 86876   0.51842477 -0.51951738 -0.50793051 -0.45093685
  50421359 154682  0.18533328  0.00450064  0.07395477 -0.97987857
  50479703 58344   0.57946821  0.79362958 -0.15510827  0.10153870
  50550057 70354   0.83993534 -0.38831188  0.16165079  0.34291621
  50685761 135704 -0.25379955 -0.28161728 -0.68274968  0.62460417
  50848931 163170 -0.02689545  0.06654838  0.47026855  0.87959959
  50903360 54429   0.59885532  0.79763416 -0.07168175 -0.00371203
  51006178 102818 -0.19537544  0.96354137 -0.08501120  0.16183189
  51123843 117665  0.12432691  0.13401226 -0.44024636 -0.87907149
  51307577 183734  0.68497670  0.05925308  0.57911246 -0.43809218
  51355280 47703  -0.14196318  0.71213935 -0.35181138 -0.59070530
  51363239 7959    0.66809925 -0.33509827 -0.58344965  0.31770907
  51591923 228684  0.51619815  0.41820092  0.59629367  0.45064544
  51640205 48282  -0.46773574  0.54372567  0.69408939 -0.06185137
  51827572 187367  0.65598067 -0.23510644  0.65271963  0.29727329
  51851313 23741   0.65815026 -0.08558475 -0.73330558  0.14756832
  52055781 204468  0.68101075  0.30941531  0.62180114  0.23205572
  52091617 35836   0.50009694 -0.74319382  0.10885193  0.43094925
  52285458 193841 -0.40970020 -0.17237097 -0.80990096  0.38274590
  52427065 141607 -0.58244142 -0.27693810 -0.02646293 -0.76378466
  52473904 46839  -0.08206142  0.75982446  0.60107709 -0.23374996
  52625286 151382  0.02284220  0.61585623 -0.68284937  0.39232139
  52680685 55399   0.65807737 -0.43258931 -0.53939488 -0.29808359
  52866026 185341 -0.10844218 -0.31631022 -0.92998663 -0.15268596
  52902834 36808   0.56670800  0.75301406 -0.33051996  0.05067954
  52984031 81197  -0.29739120 -0.83266089  0.41281481 -0.21867384
  53116201 132170 -0.31692251 -0.34321195 -0.55672127  0.68689673
  53275552 159351  0.32790556 -0.70508769 -0.22234723 -0.58812498
  53337047 61495  -0.04081581  0.62742598 -0.51960069 -0.57852039
  53515474 178427  0.37385440 -0.40860253  0.83207061 -0.03058356
  53557318 41844  -0.47500753 -0.68384553 -0.10238476  0.54427980
  53578410 21092   0.67686341  0.04009594 -0.73394915  0.03958401
  53778208 199798  0.04929789 -0.73336073 -0.03113089 -0.67733494
  54001752 223544 -0.58376715 -0.19288142 -0.54800874 -0.56718523
  54025354 23602  -0.03915220 -0.78770538 -0.25842413  0.55785689
  54241865 216511 -0.20949616  0.28806966 -0.33388516  0.87272443
  54261516 19651  -0.93440416 -0.00401246  0.34430417 -0.09125465
  54447996 186480 -0.16689792  0.03836977 -0.38343350  0.90755253
  54509117 61121   0.71179019 -0.68119569  0.02351049  0.16963022
  54725786 216669 -0.53357845 -0.49261087 -0.50539571 -0.46605122
  54745845 20059  -0.51112438 -0.45976129  0.54019499  0.48534607
  54861073 115228  0.13826539  0.36151203  0.76773902 -0.51065500
  54940485 79412   0.24153399  0.88986126 -0.34210855  0.18102489
  55134211 193726 -0.66490878  0.51581554 -0.44820007  0.30157478
  55187583 53372   0.45220879 -0.29552979 -0.73388967  0.41179523
  55295579 107996  0.10592678  0.94362072  0.17183875  0.26235645
  55388164 92585   0.18384585  0.25408692 -0.84383689 -0.43540767
  55447520 59356   0.61813599 -0.69103396  0.23642904  0.29065664
  55600650 153130 -0.08050174  0.36592273  0.86283070  0.33932760
  55723341 122691 -0.22759710  0.33311347  0.89971277  0.16658903
  55816825 93484   0.81948370  0.40703984 -0.01802812  0.40303848
  56045346 228521 -0.52645865  0.38337708 -0.66818789  0.35970577
  56050566 5220    0.38908070  0.65152092 -0.25527494 -0.59914222
  56190152 139586  0.19433590  0.24934342  0.47194333 -0.82300116
  56270504 80352  -0.73597793 -0.59866344  0.09184747 -0.30249401
  56332027 61523  -0.52796201 -0.03062786  0.80357966  0.27308932
  56487544 155517 -0.51928481  0.67131314 -0.42331724  0.31699284
  56557508 69964   0.29786702 -0.90511942  0.29935784  0.04918284
  56690048 132540 -0.15980042 -0.25787186 -0.72270941  0.62101292
  56809903 119855  0.42222002  0.31765108 -0.46070894  0.71314467
  56881167 71264   0.69849425 -0.48263219 -0.33060917 -0.41215231
  56942222 61055  -0.42988828  0.83197417 -0.29122234 -0.19545995
  57090080 147858  0.03433939  0.34904992  0.93635300  0.01510033
  57143278 53198   0.11700195 -0.98777818  0.02596908  0.09965145
  57307054 163776  0.08211685 -0.06214198  0.52004346 -0.84790919
  57468743 161689 -0.14209970 -0.03229431 -0.01293939 -0.98924078
  57525266 56523  -0.97386344 -0.17422618  0.00866825  0.14546515
  57671946 146680  0.81576400 -0.34945905  0.36853261 -0.27675112
  57728926 56980   0.34940950 -0.30053364 -0.51642600  0.72173175
  57858231 129305 -0.53399213  0.71779460 -0.39902563  0.20100215
  57923870 65639   0.03406143  0.44549202  0.33868222 -0.82805255
  58070079 146209  0.05618593  0.84358874 -0.22111296  0.48611752
  58133312 63233   0.50681362 -0.16834826 -0.83288307 -0.14527423
  58329445 196133  0.36233841 -0.46572222  0.79769662 -0.12447405
  58375218 45773  -0.03806557 -0.80645192 -0.38357522  0.44839309
  58412950 37732  -0.16797873  0.78255117 -0.27406492 -0.53318406
  58606443 193493  0.35873599 -0.48031792 -0.03580298 -0.79957572
  58645046 38603  -0.54262618  0.63388652 -0.05402098 -0.54847646
  58837576 192530  0.13677851  0.53388794  0.72666663  0.41013523
  58945581 108005 -0.05559028  0.94313933  0.10750941  0.30957981
  59033475 87894   0.22650008  0.23684519 -0.86473148 -0.38058052
  59074501 41026  -0.86026997 -0.20936608  0.38440127 -0.26141364
  59264982 190481 -0.21705048 -0.41108456 -0.85806176 -0.21823977
  59281337 16355   0.11959722 -0.76483788  0.06297679  0.62988368
  59505186 223849 -0.62699245 -0.08717797 -0.76887494  0.09006554
  59636908 131722  0.11139014 -0.28430924  0.63062530  0.71349297
  59727133 90225   0.48633973  0.81867830  0.30475573 -0.01906441
  59856220 129087  0.16160040  0.91982079  0.11144705  0.33969779
  59943547 87327  -0.01640429 -0.35713573  0.17546075  0.91727776
  60157206 213659 -0.58815155  0.15629649 -0.78471374  0.11778585
  60164184 6978   -0.43353783  0.66460071  0.38679210 -0.46983265
  60375072 210888  0.45704621  0.04392468  0.81916012 -0.34373840
  60404137 29065   0.23328672 -0.85717950  0.10351289  0.44733175
  60550874 146737 -0.38855301  0.37329952  0.48325217  0.69002998
  60622537 71663   0.67869962 -0.49903994  0.24861970  0.47803161
  60810387 187850  0.42818928  0.39521477 -0.09859904  0.80668299
  60847504 37117   0.58466108 -0.56447377 -0.57336867 -0.10387084
  60929457 81953   0.51935885 -0.40774401 -0.56871328 -0.49048589
  61038537 109080  0.73480339  0.15516180 -0.00961892  0.66022441
  61271929 233392 -0.40447138 -0.10934664 -0.90731704  0.03495724
  61282756 10827  -0.43870675  0.79497334  0.08394736 -0.41049558
  61424813 142057 -0.37622799 -0.29160693  0.49642881 -0.72593136
  61498316 73503   0.86756258  0.14405926  0.04988610 -0.47338513
  61656394 158078 -0.44593992  0.59670163  0.20071417  0.63623783
  61726883 70489  -0.09974550  0.65964808 -0.53298093 -0.52042922
  61815051 88168  -0.37475217 -0.79029552  0.40060723 -0.27296088
  61928050 112999  0.48441939  0.01821137 -0.10274798 -0.86859027
  62013089 85039   0.58317897 -0.00280632 -0.25894713 -0.76996156
  62122576 109487 -0.62553956  0.51826120 -0.49432411 -0.30943378
  62323198 200622  0.55032032 -0.46677560  0.32566282 -0.61091065
  62351906 28708   0.67851308 -0.13743396 -0.60461487  0.39391975
  62393601 41695   0.61729669  0.76629329 -0.17761121 -0.01391591
  62568598 174997 -0.13886552  0.11160538 -0.07797370  0.98090810
  62586099 17501  -0.01250535  0.86496698 -0.23260963 -0.44448678
  62801103 215004  0.50167292  0.00012586  0.76067364 -0.41194644
  62901576 100473  0.72648966 -0.62483013  0.08702703 -0.27244519
  63029949 128373 -0.28581317  0.01053165  0.79722439 -0.53163257
  63095011 65062  -0.70814846  0.70518988  0.03136444 -0.01578811
  63264912 169901 -0.03479565 -0.00471756 -0.89914402 -0.43624195
  63461266 196354 -0.45912715  0.25028576 -0.30972365  0.79412251
  63498278 37012  -0.55419806 -0.64762937  0.51597071  0.08494076
  63612390 114112  0.11377463  0.62842921 -0.76129061  0.11211007
  63705333 92943   0.59858148  0.48356207  0.41745227 -0.48332344
  63726408 21075  -0.14935334 -0.92997463 -0.07924257  0.32643739
  63935385 208977 -0.15039526 -0.30036981 -0.06289488 -0.93978906
  63986640 51255   0.34149566  0.84523628 -0.40801275  0.04981911
  64149054 162414  0.22823758 -0.34185370 -0.60086249 -0.68557124
  64331497 182443 -0.08674638  0.44070763 -0.81867918  0.35779359
  64376076 44579   0.47298635 -0.75798137 -0.44863596  0.02176984
  64461672 85596  -0.64233334  0.71952918  0.05843789  0.25743086
  64601285 139613 -0.17855467  0.19443216 -0.20025468 -0.94351069
  64672936 71651   0.28908914  0.33385602 -0.73659266 -0.51224884
  64815388 142452  0.89376713 -0.07840885  0.41678514 -0.14602233
  65005707 190319 -0.10217319  0.56146607  0.49868198  0.65240537
  65044902 39195   0.10105517 -0.81492597  0.37167605  0.43305938
  65169170 124268 -0.33563279  0.33268120 -0.55821157 -0.68196312
  65254813 85643  -0.88083341  0.02839628 -0.02966432  0.47164200
  65378645 123832  0.68144271  0.05663154  0.25058883 -0.68529843
  65462349 83704  -0.37240983 -0.62748675  0.65938640 -0.18105490
  65676900 214551 -0.05702342  0.56360929  0.13207578  0.81341803
  65683435 6535   -0.79819504 -0.20488429  0.56645517 -0.00597003
  65741777 58342  -0.45697733  0.41870400  0.78393961  0.03601907
  65888561 146784 -0.66883880  0.41050376 -0.60244283 -0.14561580
  65955289 66728  -0.01983676 -0.73464252  0.61521768  0.28533152
  66102133 146844 -0.36066282 -0.57430758 -0.73127587  0.07299820
  66105473 3340    0.68037327 -0.39727052 -0.51114741  0.34350644
  66318800 213327  0.38907329  0.47737860  0.53533173  0.57805847
  66443024 124224  0.96730328 -0.05296117  0.24583496 -0.03293398
  66541938 98914  -0.01083768  0.24779431 -0.03367615 -0.96816654
  66587509 45571  -0.89520816 -0.15194696  0.14100627  0.39450185
  66771533 184024 -0.14056659 -0.39465872  0.59683213 -0.68430763
  66913199 141666 -0.05261451  0.11548867 -0.44752940 -0.88521834
  66978349 65150  -0.93135019  0.34129298 -0.04039962  0.12030707
  67088561 110212  0.76927813 -0.18164008  0.31222839  0.52700235
  67178873 90312  -0.58327005  0.18712053  0.45503015  0.64631998
  67279906 101033  0.05235998 -0.66886487  0.73053640  0.12725872
  67382888 102982 -0.74129821  0.01884628 -0.04620793  0.66931802
  67418697 35809   0.40773368  0.49165626 -0.41815297 -0.64589121
  67622660 203963 -0.13714543  0.75711194 -0.18693039  0.61076155
  67623270 610    -0.01348056 -0.84628732 -0.02826401  0.53180560
  67845066 221796  0.48914128  0.21061070  0.75245792  0.38754487
  67894797 49731  -0.03419188  0.99325864 -0.03669052 -0.10450833
  68071938 177141 -0.10858874 -0.02183279 -0.97890352  0.17169658
  68206713 134775  0.44536733 -0.27301595  0.49680400  0.69303392
  68282718 76005  -0.72132971 -0.45474574 -0.24606959  0.46080313
  68511555 228837  0.39748818  0.30868893  0.59435513  0.62726093
  68516457 4902   -0.22678250  0.83383691  0.20409884 -0.46003192
  68688588 172131  0.30780995 -0.61870655  0.64370584 -0.32878264
  68726194 37606  -0.59574388 -0.40932196  0.22515260  0.65333840
  68734297 8103   -0.73330083 -0.48689111  0.31228440  0.35733093
  68937086 202789 -0.42144844  0.21814708 -0.86066410  0.18452740
  68954796 17710   0.50518895  0.77776977 -0.08537936 -0.36409981
  69153388 198592 -0.29426875  0.23079040 -0.88054120  0.29118532
  69342998 189610  0.19002798 -0.11759934  0.95931435  0.17255651
  69383384 40386  -0.70892086 -0.66894766  0.01836276  0.22271741
  69473938 90554   0.48106106 -0.26577728 -0.80934682 -0.20712418
  69612629 138691  0.82522352  0.13018768  0.33655089  0.43450064
  69694719 82090   0.33511769 -0.22116237 -0.91584928 -0.00185546
  69825206 130487  0.91584567  0.00317018  0.33389905  0.22299795
  70012375 187169  0.16390854 -0.03228347  0.96983115  0.17753676
  70067605 55230  -0.41060771 -0.89637775  0.00902047  0.16681385
  70239379 171774  0.11620823  0.74198394  0.52226770  0.40397021
  70296802 57423  -0.05132557 -0.65827135  0.55667733  0.50413774
  70397340 100538  0.91535625 -0.15084142  0.23166815  0.29274507
  70503953 106613  0.24357713  0.28291339  0.32145292 -0.87022883
  70608819 104866 -0.12553514 -0.27929034  0.03021462  0.95148563
  70723463 114644  0.25278454 -0.91778963  0.18760454 -0.24200559
  70774974 51511   0.04906398  0.77288474  0.39020251 -0.49797983
  70963534 188560 -0.08757613 -0.62655593  0.43033106 -0.64387365
  71029452 65918   0.59022204 -0.66089616  0.28112448  0.36854204
  71168299 138847  0.42194567 -0.19187513 -0.20770123 -0.86139769
  71260054 91755  -0.94552915  0.10605122 -0.14823928  0.26972742
  71390210 130156 -0.13928949 -0.27445619  0.94153044  0.13708631
  71468925 78715   0.82641422  0.24211191 -0.13890769  0.48900513
  71597674 128749  0.42316596  0.28169476  0.47128305 -0.72074331
  71699044 101370  0.39548617 -0.84332316 -0.16876854 -0.32235683
  71804856 105812 -0.16303347  0.32529500 -0.41035852 -0.83618727
  71873206 68350   0.19009536  0.45443580 -0.73554798 -0.46510324
  72015039 141833  0.27487885 -0.82570786 -0.14057330 -0.47210941
  72133501 118462 -0.34122573  0.17863466 -0.19993886 -0.90093236
  72224129 90628   0.92089372 -0.06007843  0.07604502 -0.37757449
  72335220 111091  0.89106466 -0.02527969  0.27457168  0.36052060
  72424862 89642  -0.41126434  0.19033223  0.77587329  0.43892587
  72491190 66328   0.13334370 -0.67073912 -0.70373534  0.19257485
  72636873 145683  0.63534154 -0.35870548  0.56692659  0.38244705
  72770498 133625  0.06618993 -0.76528043  0.58921001 -0.25059194
  72837193 66695  -0.43843582  0.46662488  0.74115052  0.20181962
  73022425 185232 -0.42040620 -0.63943793 -0.56345215 -0.31128672
  73071686 49261  -0.54786822  0.33796178  0.38924283 -0.65887196
  73205412 133726  0.59765885  0.64112021  0.08510957  0.47384083
  73288918 83506   0.29328331 -0.38177699 -0.82539194  0.29488876
  73421134 132216  0.28115349  0.34690192  0.55232817 -0.70394984
  73508373 87239   0.59375777  0.66937545 -0.25973102  0.36321897
  73570682 62309  -0.66714830  0.30165826  0.09324209 -0.67470094
  73725262 154580 -0.55893332 -0.38924155 -0.67423421  0.28546942
  73903844 178582  0.44938352  0.64290447  0.06111255  0.61724675
  73952434 48590   0.27578948  0.55557939  0.03967140 -0.78338872
  74004938 52504  -0.81391988  0.57808286  0.04675626 -0.03418312
  74178770 173832  0.04356998 -0.03816137  0.74189630 -0.66800842
