# Shadow tomography log started 2019-12-30 18:49:40
# Dimension = 4
# True state = (-0.10347576  0.40046587  0.27090373 -0.62819040 -0.17220832  0.44102396 -0.00859407 -0.36969738)
# N        C              re0         im0         re1         im1         re2         im2         re3         im3
  10047538 95131   0.04771642 -0.24799142  0.26731937  0.42290057  0.02828470  0.43356886  0.08020183  0.70050307
  10099552 52014  -0.36402494 -0.28798165 -0.10122686 -0.61462312  0.07442245  0.52169398 -0.34168388  0.04574676
  10108854 9302    0.05997176 -0.54598026 -0.58054801  0.15128858 -0.17501473  0.16603261  0.48231514 -0.21808219
  10195580 86726  -0.30140799  0.01867161 -0.05184380 -0.42719595 -0.20338828  0.26362508  0.37512640 -0.68704850
  10200880 5300   -0.52526744 -0.49786891 -0.63558509  0.05985436  0.00269864  0.02956095  0.03601978  0.25785879
  10251454 50574  -0.32462617  0.28810538  0.17641759 -0.51762216  0.52644117  0.25490689  0.02116152  0.41230041
  10293814 42360  -0.19757552 -0.39699158  0.30959648  0.11117124  0.60706360 -0.42143783 -0.04621411 -0.38325028
  10337084 43270  -0.07216733 -0.58572464 -0.11617035  0.04147937 -0.15784103 -0.50749337  0.04083059  0.59360929
  10369313 32229   0.30325169  0.24804842 -0.44030046 -0.37987104 -0.37875719 -0.49260767  0.15996787 -0.31086145
  10462417 93104  -0.23651630 -0.54142304 -0.42315300 -0.33759278  0.39349633  0.20320750  0.18593135 -0.35663801
  10466343 3926   -0.30539015  0.23640409 -0.27838067 -0.52544672 -0.18408902  0.31842732 -0.42022856  0.43056142
  10511364 45021  -0.07359282 -0.36145583  0.19182900 -0.15777517  0.80989594  0.20993947  0.02974237  0.31835794
  10537392 26028  -0.21429744 -0.70038427 -0.26133043 -0.41082886 -0.22179270  0.11945276 -0.04579561 -0.40113133
  10599364 61972   0.30439686 -0.24539792 -0.55633613  0.00765467 -0.16089265 -0.18034399 -0.15851213  0.67380816
  10637337 37973  -0.25927401  0.32767615  0.04170114 -0.62444153 -0.25815892  0.33388110  0.32971993  0.38327701
  10708090 70753  -0.10190461 -0.45068149  0.18433928  0.39390929  0.07186069  0.10550492  0.25388405  0.71875155
  10739540 31450  -0.44450084  0.39890763  0.39225914  0.24029334 -0.52625998  0.11031945 -0.35868601  0.11793209
  10781875 42335   0.29868089  0.31449833  0.43083679  0.23696812  0.38535925 -0.63122775 -0.11868681  0.09523400
  10822332 40457   0.07051929  0.48651916 -0.55298231  0.22733831 -0.29682211 -0.24399021  0.44123725  0.24192786
  10832950 10618  -0.75716307 -0.52356344 -0.21770764 -0.19466007 -0.09452604 -0.11938215  0.17251545 -0.11978061
  10972496 139546  0.01386645 -0.02910042  0.10265665  0.16128531 -0.82906598  0.18807386  0.25157271  0.41999827
  10990232 17736   0.31526516 -0.16062509 -0.80919750  0.35017916 -0.09748577  0.09918537  0.10589796 -0.25850693
  10991370 1138   -0.03375111  0.15879110  0.05348158  0.31284690  0.30106615 -0.37961627  0.77910403  0.17652295
  11013649 22279   0.55353209 -0.21899161  0.16579333 -0.34328701  0.08074909  0.58086041 -0.38676715  0.08248292
  11038420 24771  -0.47127888  0.19313581  0.42237556 -0.57349462  0.10183415 -0.22955582 -0.41179747  0.02558029
  11119845 81425   0.04413181  0.37497160 -0.21519252  0.47136492  0.45334880 -0.03737808 -0.61788657  0.01580836
  11164384 44539  -0.47889519 -0.11978208 -0.01917084  0.28019488 -0.45768326  0.42026001 -0.23526821  0.48578944
  11240709 76325  -0.58667273 -0.22048238  0.47500531 -0.35421304  0.10117953  0.41052248  0.03657740  0.27568422
  11247574 6865   -0.50848826  0.25705340  0.12979164  0.74955173  0.26728521 -0.15002893  0.04904546 -0.01827697
  11314356 66782   0.16178012 -0.14905815  0.09101985  0.12741210 -0.09739561  0.03983860  0.95358199  0.08184600
  11335504 21148   0.16441652 -0.45512849  0.18662141 -0.10432351  0.66864581 -0.51877133 -0.01807773  0.05980475
  11372832 37328   0.21730049 -0.50971485  0.17492080 -0.17036966  0.06103102 -0.22105567  0.33314640  0.68539860
  11406261 33429   0.15602934 -0.65413445 -0.01732669 -0.03730942  0.41659716 -0.19810902 -0.24299419 -0.52366421
  11498879 92618   0.17425290 -0.41757282  0.09153891  0.47294056 -0.68285786  0.28875107 -0.08983507 -0.07398883
  11506404 7525   -0.17693461  0.06853647  0.12431313  0.83137163  0.37856210 -0.20402925  0.26357431  0.05436675
  11516503 10099   0.28856329  0.32768929 -0.28622947 -0.51414133 -0.51725052  0.36496570  0.19430419 -0.15678061
  11594043 77540   0.01458283 -0.77802037  0.29930246 -0.43196938 -0.04385459  0.24066713  0.16335208  0.17822553
  11677343 83300   0.24267333 -0.25319766 -0.58556581 -0.17206548 -0.09674260 -0.61627034 -0.08617406  0.32853084
  11690864 13521   0.05222248 -0.27945662  0.06823906 -0.02003634 -0.18765976 -0.33918078 -0.11977916 -0.86574358
  11711416 20552  -0.07573477 -0.41754737 -0.28760162 -0.53962560 -0.40492239 -0.40404774 -0.14202038  0.31404052
  11736405 24989  -0.15939618  0.57262923 -0.04686088  0.02907557  0.24362621 -0.49377359  0.25575738  0.52447057
  11748362 11957  -0.53214113  0.19900263  0.43578283  0.16364495 -0.47355377 -0.30058827 -0.24617147 -0.29211393
  11871065 122703 -0.35852708  0.12364936 -0.01924199 -0.63717469  0.22163427  0.07673958  0.43514230 -0.45326349
  11903007 31942  -0.03527985  0.14000671  0.80859678  0.06690017 -0.38687817 -0.39410453  0.05754246 -0.11200369
  11907804 4797    0.39081567 -0.15507951  0.15689835  0.30427677  0.07121466  0.34487690 -0.38392784 -0.65924185
  11956311 48507   0.58845502 -0.44766307  0.25176510  0.01910240  0.13477196  0.15210416  0.48689498  0.33346968
  12029981 73670  -0.35013286 -0.36481825 -0.03206216  0.39964436 -0.59562350  0.41824489 -0.03436508  0.22955158
  12076881 46900   0.11556525  0.09014765 -0.19327383  0.00607238 -0.75928709 -0.11406829 -0.53820642 -0.24886106
  12153786 76905   0.40076924  0.21692160 -0.02751680 -0.07613555 -0.26585542 -0.42146361  0.28310626  0.67625099
  12191618 37832  -0.25845957  0.49400218 -0.51736912 -0.53789081 -0.03971112  0.30288582  0.19705891  0.00376083
  12211604 19986  -0.33948496 -0.58716059 -0.62930866  0.05502571  0.04587894 -0.25833931 -0.07395285  0.25811254
  12256493 44889  -0.26014734  0.39385948 -0.38273997  0.13932327  0.40008127 -0.30669684  0.05123528  0.59543613
  12317301 60808  -0.04454792  0.51992475  0.05454372 -0.22475002 -0.26725447  0.68641083  0.27765891  0.23350996
  12327445 10144   0.17081881 -0.49157495 -0.69431759 -0.07296983 -0.35014589  0.10613410  0.22286892  0.24132206
  12400930 73485   0.48239718 -0.03687509  0.13862990  0.52344225 -0.04635911  0.25936747 -0.48634474  0.40837641
  12489508 88578   0.17754168 -0.56037698 -0.30901297  0.41897588 -0.15376768 -0.07710493 -0.08823634  0.58826139
  12521407 31899   0.43475545 -0.10460170 -0.37449960 -0.23689641 -0.06883425  0.24750260  0.72048053 -0.13633939
  12544711 23304   0.12420219  0.58168283 -0.16834990  0.61449558 -0.19834690  0.44534901 -0.04986511 -0.01042254
  12591775 47064  -0.20018554 -0.24626696 -0.01809175 -0.35542442 -0.03208210  0.81590940 -0.30133341  0.12282211
  12646169 54394  -0.55258852 -0.28640609  0.46731119 -0.10543978 -0.24538343  0.30522024 -0.13258848 -0.46061703
  12668118 21949  -0.21610000  0.53905759  0.30288314 -0.08333496  0.03551018 -0.12085944  0.73786839 -0.06096756
  12734293 66175  -0.26326083  0.38458207 -0.41948279  0.35527643 -0.67918512 -0.03345945 -0.12309526 -0.05512544
  12784944 50651  -0.21491856 -0.10924997 -0.55320139  0.25219212  0.45090892  0.40623734  0.28857668 -0.34730056
  12801712 16768  -0.13442615 -0.58287819 -0.38570412 -0.24711464 -0.26924139 -0.07086172  0.57713792  0.14747480
  12881697 79985   0.19455389 -0.09607619  0.17145129 -0.64823550  0.13794432  0.09562978  0.03728114 -0.68829483
  12926870 45173  -0.16919851 -0.19948025  0.20679304  0.21089570  0.22602997 -0.85681802  0.04873677 -0.23819572
  12961101 34231   0.43406656 -0.58160681  0.14975983  0.48051381 -0.27004041  0.19017233 -0.21897058 -0.25092381
  13002005 40904  -0.38943996 -0.03880003 -0.43568395 -0.24898824  0.23040869  0.34198697 -0.63444617  0.14983405
  13015918 13913  -0.16233581 -0.56876560 -0.35402775  0.52391435  0.27038190 -0.14485580  0.10184911 -0.38192679
  13122766 106848 -0.35055511  0.17207444  0.19163236  0.16387532  0.17518631  0.73755319  0.44712812 -0.09656555
  13145133 22367   0.02938331 -0.58619278  0.51354087 -0.14512121  0.40089530  0.02179847 -0.01248445  0.45758297
  13238401 93268  -0.48165014 -0.28759142 -0.05571189 -0.37416977 -0.15689357  0.32135816  0.59813460 -0.23779369
  13246186 7785   -0.33965756  0.10102273  0.14955696 -0.42669762 -0.58035800 -0.14796480 -0.55764830 -0.01756106
  13280226 34040  -0.15173641  0.60796606  0.18740548  0.39253925 -0.42044130 -0.20796534  0.44442494  0.02472780
  13312408 32182  -0.31915667  0.25538955  0.66318847 -0.15306274  0.49596139  0.21772962 -0.04685994  0.27219167
  13411011 98603   0.39776038 -0.32873723 -0.39205754  0.30058266  0.22363988 -0.52970873 -0.30661077  0.25503561
  13422655 11644   0.00806367  0.12819892 -0.00458062 -0.47453051 -0.07844783  0.11527782 -0.13684967  0.84860412
  13455101 32446  -0.04668901  0.24295562 -0.52038322 -0.22945805 -0.69725032 -0.25650825 -0.12689492 -0.21745390
  13493448 38347  -0.56169605 -0.58353130 -0.40799641 -0.20206435  0.16280296  0.26737899 -0.18289246 -0.07246873
  13563135 69687   0.42415638  0.41560967 -0.09512589 -0.16426393  0.74396159 -0.20593690  0.04259066 -0.11672866
  13584350 21215   0.34423253  0.28114533 -0.12924553 -0.45212750 -0.46924446  0.03278375  0.57935353  0.15627521
  13638464 54114  -0.50701829  0.06574650  0.07138662 -0.35088178 -0.03169303 -0.36364771  0.18581226 -0.66530104
  13670661 32197  -0.43392109 -0.01198225 -0.78328253  0.03315350  0.16502302 -0.14956374  0.16317589  0.34743339
  13760339 89678  -0.07678507 -0.07033282 -0.11241652 -0.27769470 -0.03641524  0.84717468  0.00506123 -0.42467506
  13770432 10093  -0.29368460 -0.07661163  0.22939616  0.55662920 -0.20891308 -0.11794908 -0.38781559 -0.58091631
  13843463 73031  -0.47401826  0.41757104  0.17411652 -0.49149980  0.17441153 -0.32601032  0.23443717 -0.37066103
  13852839 9376    0.33547574 -0.62083372  0.21435775 -0.47953275  0.09743761 -0.27787791 -0.26119036 -0.26681454
  13909810 56971  -0.43430613 -0.41651512  0.37030161 -0.52699310  0.25355407  0.16742623  0.07935822  0.35274550
  13941106 31296   0.09128388 -0.46262456 -0.37667143  0.28561779  0.58268906  0.28113066  0.28848326 -0.22891766
  13953390 12284  -0.16212562 -0.50179695 -0.09175806 -0.14669270 -0.62555972 -0.09868689  0.25427399 -0.47566531
  14028249 74859  -0.02379159 -0.36998401 -0.57578127 -0.01528841 -0.09965139 -0.27950553 -0.50493871  0.43332568
  14050145 21896  -0.23790362 -0.35573280  0.19981570 -0.34109345 -0.49743467 -0.46458569 -0.39865966  0.19589371
  14115989 65844  -0.02550015 -0.28368917 -0.57515561  0.66628110 -0.06867761 -0.08545129 -0.32007133  0.17225425
  14159765 43776   0.71281435 -0.19196848  0.00150960 -0.05751068 -0.11791338 -0.11037083  0.34402644  0.55434156
  14192323 32558  -0.34518744 -0.26761105 -0.06373727 -0.24823833  0.70603630  0.01130478 -0.02605911  0.49421768
  14206275 13952   0.09058659 -0.23241622 -0.20326270  0.86198907  0.04562313  0.12614941 -0.07357944 -0.36059231
  14301983 95708  -0.10795992 -0.28631884  0.04747192 -0.43722869  0.04989214  0.23253098 -0.16527608 -0.79313782
  14333251 31268  -0.30986348  0.43882741  0.00578853  0.10644013 -0.58994954 -0.48192373 -0.05191373 -0.34214930
  14371311 38060  -0.53085265  0.52321462  0.00146455  0.10426628  0.27477768  0.51927956  0.29016529 -0.06494916
  14398623 27312  -0.30425911  0.20521869  0.38055322 -0.15203517 -0.12512373 -0.28906388  0.63970939  0.43466569
  14408676 10053   0.26586758 -0.28595402 -0.47043391 -0.38962500 -0.11927890  0.36721122  0.18035188  0.54113832
  14422486 13810  -0.34621494  0.50690481 -0.08076350  0.32266975 -0.35324424  0.59219809 -0.11095199  0.15733342
  14537636 115150 -0.57327199 -0.08601375  0.13989106 -0.57335925  0.41256077  0.32561961 -0.14348955 -0.13721059
  14588064 50428  -0.18729844  0.61125574 -0.43702059 -0.15381308  0.11563728 -0.40123416  0.38956733 -0.22475926
  14638123 50059  -0.56369566  0.07992977  0.22297393  0.40959245 -0.00874745 -0.46646207 -0.48853084 -0.04526932
  14664906 26783  -0.22617745 -0.27908292  0.26105860 -0.39898064 -0.54610493 -0.12716708  0.18159119 -0.54428111
  14723350 58444   0.25506442  0.27026427  0.50916154 -0.28511149  0.54177002  0.00768002 -0.23529751 -0.41524291
  14745849 22499   0.11140148 -0.13455191  0.58964168  0.45056926  0.43926004 -0.02766070  0.29416287 -0.37222203
  14807283 61434  -0.11783332 -0.19730761 -0.13595773  0.61406150 -0.24917539 -0.16868798 -0.64099117 -0.22408769
  14881336 74053  -0.17689644 -0.20269941  0.16732149  0.01747362 -0.78337675  0.10553346  0.44792768 -0.27177775
  14904968 23632  -0.75927880 -0.51748122 -0.15729806 -0.02663679  0.30145777  0.00694730  0.13785419  0.14257581
  14958283 53315   0.04502734 -0.23007925  0.78553919 -0.25665695 -0.21324894 -0.00819061 -0.26481651  0.38265060
  15008034 49751  -0.28322917  0.41724356  0.20373757  0.00188104  0.79820789  0.02512335 -0.13112998  0.22184325
  15028712 20678   0.69427225  0.36358645 -0.01985331  0.06498250 -0.01989540  0.54376780  0.08340211  0.27953335
  15094673 65961   0.22441075 -0.16172781 -0.42625637 -0.29871639  0.12583254 -0.06912098 -0.79170241  0.07178939
  15177574 82901  -0.23678852 -0.52022232 -0.11232859 -0.25232255 -0.15931826  0.40074796  0.18465910 -0.61395060
  15217031 39457  -0.56704668 -0.00391774  0.46595853 -0.10972091 -0.55122993  0.08664689 -0.16934333  0.33052595
  15223570 6539   -0.15334052  0.45089142  0.27118437  0.58436906 -0.11629024  0.02201801  0.36680265 -0.45782426
  15278263 54693   0.34560865 -0.07403323 -0.23400993  0.47409997 -0.36152750  0.59828614 -0.27322156  0.17956576
  15302756 24493   0.02429324 -0.68654017  0.39564818 -0.04176780  0.28653677 -0.29569440  0.36873823 -0.25354296
  15405524 102768 -0.18856513 -0.17508825 -0.07157357  0.18132673 -0.61949648  0.42701478  0.57180310 -0.05204661
  15425541 20017   0.02973388 -0.54903924 -0.66600280  0.29395934  0.07202814  0.11006899 -0.35356175 -0.15934503
  15462998 37457  -0.05274156 -0.39591650  0.27686802 -0.44394604 -0.04358181  0.49511755 -0.33895947  0.45253749
  15534443 71445   0.36128109  0.17140712 -0.13847113 -0.66361589  0.17699524 -0.24115415 -0.52422464 -0.12744077
  15606123 71680  -0.14592915 -0.16029453 -0.22181257 -0.67880570 -0.15971039  0.29121607  0.57681665  0.00083468
  15629596 23473  -0.63211215 -0.53238251  0.08616511 -0.14476680  0.37074025  0.06174041 -0.37374007  0.08763215
  15637848 8252    0.22023959 -0.24820060  0.03409688  0.03028620  0.59735772 -0.54964234  0.47839577 -0.00238259
  15646455 8607   -0.35524050 -0.53581900  0.46231234 -0.20778858  0.41076314 -0.30578539 -0.16577578  0.20020170
  15703778 57323  -0.11960437  0.11567183 -0.22272398 -0.47652121  0.14632788  0.37398046 -0.70444865 -0.19523125
  15758087 54309   0.50886617  0.08043894  0.42157182 -0.31793633 -0.44375299 -0.05383092 -0.23616430  0.44742645
  15805911 47824  -0.38268968  0.38360190  0.41274419  0.13133429  0.11674506  0.60253780  0.15788291  0.34232077
  15822426 16515   0.44276781  0.52822251 -0.57934040 -0.09309163  0.25412088  0.16609909  0.29741482 -0.00379256
  15937368 114942  0.22538295 -0.14550856  0.33641176  0.25983149  0.04692533  0.71036320  0.22824872  0.43408429
  15962950 25582   0.32273571 -0.15598774 -0.00835040 -0.40966694  0.27480093  0.27854528 -0.73910439 -0.06507249
  15987141 24191   0.42736974  0.37660592  0.54909784 -0.07488794  0.07627463 -0.49203147 -0.04493979  0.34420064
  16056090 68949   0.20181496  0.11801002 -0.06512993 -0.31151614 -0.60551726  0.62060692  0.07587909  0.29410612
  16081220 25130   0.25454062 -0.48453863  0.63431722 -0.07457115  0.02844601  0.24743162 -0.38846860 -0.28208644
  16103023 21803  -0.53942977  0.48757027  0.54504482  0.16846038  0.14405624  0.33804344  0.09914801  0.03133855
  16164327 61304   0.25566569  0.22737975 -0.09955597  0.39424923  0.20326632  0.09910375 -0.64225896  0.50393882
  16233831 69504   0.35904637 -0.29412008 -0.30907591 -0.18694089  0.39871812 -0.39256755  0.06884085 -0.57989636
  16262544 28713   0.45125737  0.01189953 -0.28682099 -0.10751770  0.30548048  0.18187998 -0.58966082  0.47780783
  16272244 9700   -0.01764073 -0.24622960 -0.61640552 -0.38764623 -0.47999577  0.35047312  0.23414647  0.02797348
  16346431 74187   0.59611697 -0.40559662  0.36372778  0.33641580 -0.31355040  0.33011322  0.01566935 -0.16470683
  16417716 71285   0.59633739 -0.18681957  0.69647838  0.00095563  0.13734719  0.14521584  0.24103996 -0.16231129
  16474526 56810  -0.30207282  0.53534671  0.35541481 -0.19871421  0.63771916  0.00790849 -0.22223340  0.01459242
  16532715 58189  -0.07525335  0.04012498  0.10038570 -0.44376105 -0.19375251  0.42221105  0.26181886  0.70807799
  16543163 10448  -0.42494386  0.20925035  0.36124914 -0.10773962 -0.43170833 -0.38874871  0.48719224 -0.24222784
  16557641 14478  -0.36936213 -0.66316591  0.04084033  0.27477443 -0.27216428 -0.24139086  0.35977467 -0.29126090
  16673789 116148 -0.00598237  0.11937269  0.02152368 -0.00858520  0.69954822 -0.36113100  0.01570721 -0.60427425
  16713156 39367   0.50771279 -0.29451064  0.65911949 -0.01841066 -0.07622499  0.28976998 -0.19327835 -0.30590904
  16726229 13073   0.25328688 -0.02887786 -0.59982113 -0.35739510 -0.32660977  0.22676620  0.01764944 -0.53766795
  16811039 84810   0.52443750 -0.48680751  0.40802850  0.07940398 -0.29348035 -0.24109410 -0.09893516  0.40143027
  16818475 7436    0.17990036 -0.41410145 -0.37573412  0.60597322  0.27616595  0.38978258  0.24319962  0.02078545
  16898082 79607   0.16132525 -0.30552903 -0.13285155 -0.52169249  0.72696320 -0.10035960 -0.21599158  0.07492457
  16906683 8601    0.35007679 -0.20545567 -0.07484096 -0.15301741 -0.15029145 -0.25770092  0.30796226 -0.78891107
  16980559 73876  -0.05890111 -0.32932742  0.05125986  0.19794169 -0.47867978 -0.13966604  0.76995392  0.06925058
  17006446 25887  -0.53916417  0.12881537  0.34734510  0.31579120  0.12384821 -0.65241035 -0.12010116 -0.13013055
  17080074 73628  -0.23651703  0.22172010 -0.85602338 -0.05992593 -0.23376680 -0.24415932 -0.02166076 -0.20929134
  17098418 18344  -0.15512640  0.67202559 -0.01657006  0.03430879  0.39351671  0.20313870  0.53012453  0.21380599
  17133346 34928  -0.02132991  0.17754617 -0.34942051  0.18608764  0.38188647  0.58511888 -0.49777087 -0.27444832
  17172495 39149  -0.52712993 -0.16626219  0.06459336 -0.49189214  0.21162362  0.34360861  0.00572444  0.53430004
  17177997 5502   -0.51057185 -0.58951453 -0.39543663  0.40386882 -0.00178632 -0.24560271  0.01020312 -0.10899939
  17266717 88720  -0.16423193  0.16531846 -0.18121435 -0.49480069 -0.09011951 -0.52962419 -0.59440104 -0.16154073
  17270961 4244    0.27125798  0.31291266  0.13085058 -0.08595622  0.41041684 -0.42030474  0.40567630  0.54251554
  17333332 62371  -0.43050802 -0.14222001 -0.12369423 -0.27236194 -0.14209720 -0.69408489 -0.41858037  0.16673345
  17410626 77294  -0.71478838  0.03321873 -0.24365841 -0.12034518  0.29123188  0.10215654  0.53952536 -0.16667969
  17448726 38100   0.09982996 -0.31772496 -0.61470071  0.65901367  0.19186402 -0.14454314 -0.01232205  0.13810320
  17484473 35747   0.47608972  0.17263017  0.36730752 -0.03064268  0.13376969  0.07571349 -0.06400815  0.76155086
  17499074 14601   0.30418966  0.35830265  0.08574128 -0.76494983 -0.24061813 -0.05954630 -0.17096218 -0.30970491
  17601078 102004  0.23660983 -0.01343168  0.22540661  0.14336833 -0.05435851  0.85794947  0.19808981 -0.30692188
  17632003 30925  -0.15204339  0.66584041 -0.44339796 -0.06067973  0.39068357  0.15252701  0.38282903  0.10392001
  17765384 133381 -0.18697869 -0.00861942 -0.54953587 -0.16535589  0.72485376 -0.06821496 -0.32267005 -0.03808180
  17777894 12510   0.40430228 -0.24983453  0.35120867 -0.49252270  0.11606096 -0.58758793 -0.17172573 -0.14133928
  17785252 7358   -0.04232878 -0.33427000 -0.15438282  0.38046300 -0.07958759 -0.12765214  0.04785802 -0.83244582
